n,data_inserimento,partito,valore
1179,2013-05-28,Partito Democratico,23.7
1179,2013-05-28,Forza Italia,26.0
1179,2013-05-28,Fratelli d'Italia,2.0
1179,2013-05-28,Lega,4.7
1179,2013-05-28,Movimento 5 Stelle,24.2
1179,2013-05-28,Altri,8.9
1180,2013-05-24,Partito Democratico,23.1
1180,2013-05-24,Forza Italia,27.7
1180,2013-05-24,Fratelli d'Italia,3.2
1180,2013-05-24,Lega,4.4
1180,2013-05-24,Movimento 5 Stelle,21.2
1180,2013-05-24,Altri,2.7
1181,2013-05-21,Partito Democratico,23.3
1181,2013-05-21,Forza Italia,27.6
1181,2013-05-21,Fratelli d'Italia,3.0
1181,2013-05-21,Lega,4.0
1181,2013-05-21,Movimento 5 Stelle,22.1
1181,2013-05-21,Altri,2.8
1182,2013-05-21,Partito Democratico,23.0
1182,2013-05-21,Forza Italia,26.5
1182,2013-05-21,Fratelli d'Italia,2.1
1182,2013-05-21,Lega,4.8
1182,2013-05-21,Movimento 5 Stelle,23.0
1182,2013-05-21,Altri,6.1
1183,2013-05-14,Partito Democratico,22.8
1183,2013-05-14,Fratelli d'Italia,2.2
1183,2013-05-14,Lega,4.3
1183,2013-05-14,Movimento 5 Stelle,23.4
1183,2013-05-14,Altri,36.4
1184,2013-05-08,Partito Democratico,22.8
1184,2013-05-08,Forza Italia,28.5
1184,2013-05-08,Fratelli d'Italia,2.8
1184,2013-05-08,Lega,3.7
1184,2013-05-08,Movimento 5 Stelle,23.2
1184,2013-05-08,Altri,2.3
1185,2013-05-08,Partito Democratico,20.5
1185,2013-05-08,Fratelli d'Italia,2.1
1185,2013-05-08,Lega,3.8
1185,2013-05-08,Movimento 5 Stelle,23.7
1185,2013-05-08,Altri,12.1
1186,2013-05-07,Partito Democratico,22.3
1186,2013-05-07,Fratelli d'Italia,2.0
1186,2013-05-07,Lega,4.0
1186,2013-05-07,Movimento 5 Stelle,25.9
1186,2013-05-07,Altri,5.8
1187,2013-04-30,Partito Democratico,22.7
1187,2013-04-30,Fratelli d'Italia,2.4
1187,2013-04-30,Lega,4.3
1187,2013-04-30,Movimento 5 Stelle,26.1
1187,2013-04-30,Altri,39.5
1188,2013-04-27,Partito Democratico,25.4
1188,2013-04-27,Forza Italia,27.0
1188,2013-04-27,Fratelli d'Italia,2.3
1188,2013-04-27,Lega,4.4
1188,2013-04-27,Movimento 5 Stelle,22.7
1188,2013-04-27,Altri,5.8
1189,2013-04-24,Partito Democratico,20.3
1189,2013-04-24,Forza Italia,27.1
1189,2013-04-24,Fratelli d'Italia,2.1
1189,2013-04-24,Lega,4.1
1189,2013-04-24,Movimento 5 Stelle,29.1
1189,2013-04-24,Altri,10.3
1190,2013-04-22,Partito Democratico,27.0
1190,2013-04-22,Fratelli d'Italia,1.2
1190,2013-04-22,Lega,4.2
1190,2013-04-22,Movimento 5 Stelle,24.0
1190,2013-04-22,Altri,39.0
1191,2013-04-22,Partito Democratico,25.5
1191,2013-04-22,Forza Italia,23.5
1191,2013-04-22,Fratelli d'Italia,1.5
1191,2013-04-22,Lega,4.5
1191,2013-04-22,Movimento 5 Stelle,24.5
1191,2013-04-22,Altri,4.0
1192,2013-04-16,Partito Democratico,26.9
1192,2013-04-16,Forza Italia,25.6
1192,2013-04-16,Fratelli d'Italia,1.6
1192,2013-04-16,Lega,3.7
1192,2013-04-16,Movimento 5 Stelle,23.9
1192,2013-04-16,Altri,3.4
1193,2013-04-09,Partito Democratico,25.7
1193,2013-04-09,Forza Italia,24.7
1193,2013-04-09,Fratelli d'Italia,2.1
1193,2013-04-09,Lega,4.5
1193,2013-04-09,Movimento 5 Stelle,23.7
1193,2013-04-09,Altri,8.6
1194,2013-03-29,Partito Democratico,26.0
1194,2013-03-29,Fratelli d'Italia,1.0
1194,2013-03-29,Lega,4.3
1194,2013-03-29,Movimento 5 Stelle,24.8
1194,2013-03-29,Altri,12.0
1195,2013-03-26,Partito Democratico,29.9
1195,2013-03-26,Movimento 5 Stelle,24.4
1195,2013-03-26,Altri,5.8
1196,2013-03-21,Partito Democratico,24.5
1196,2013-03-21,Fratelli d'Italia,1.7
1196,2013-03-21,Lega,3.7
1196,2013-03-21,Movimento 5 Stelle,28.5
1196,2013-03-21,Altri,8.5
1197,2013-03-21,Movimento 5 Stelle,12.0
1197,2013-03-21,Altri,88.0
1198,2013-03-18,Partito Democratico,25.1
1198,2013-03-18,Fratelli d'Italia,1.0
1198,2013-03-18,Lega,3.8
1198,2013-03-18,Movimento 5 Stelle,30.0
1198,2013-03-18,Altri,15.5
1199,2013-03-08,Partito Democratico,25.7
1199,2013-03-08,Fratelli d'Italia,1.4
1199,2013-03-08,Lega,4.0
1199,2013-03-08,Movimento 5 Stelle,27.0
1199,2013-03-08,Altri,14.6
1201,2013-02-08,Partito Democratico,32.2
1201,2013-02-08,Forza Italia,22.0
1201,2013-02-08,Fratelli d'Italia,1.0
1201,2013-02-08,Lega,5.4
1201,2013-02-08,Movimento 5 Stelle,14.3
1201,2013-02-08,Altri,6.5
1202,2013-02-08,Partito Democratico,29.9
1202,2013-02-08,Forza Italia,20.1
1202,2013-02-08,Fratelli d'Italia,1.8
1202,2013-02-08,Lega,4.8
1202,2013-02-08,Movimento 5 Stelle,14.7
1202,2013-02-08,Altri,8.1
1203,2013-02-08,Partito Democratico,29.5
1203,2013-02-08,Forza Italia,19.5
1203,2013-02-08,Fratelli d'Italia,1.0
1203,2013-02-08,Lega,5.2
1203,2013-02-08,Movimento 5 Stelle,18.8
1203,2013-02-08,Altri,12.4
1205,2013-02-08,Partito Democratico,29.8
1205,2013-02-08,Fratelli d'Italia,1.9
1205,2013-02-08,Lega,5.2
1205,2013-02-08,Movimento 5 Stelle,14.5
1205,2013-02-08,Altri,6.5
1206,2013-02-08,Partito Democratico,29.3
1206,2013-02-08,Forza Italia,18.5
1206,2013-02-08,Fratelli d'Italia,2.0
1206,2013-02-08,Lega,5.1
1206,2013-02-08,Movimento 5 Stelle,15.1
1206,2013-02-08,Altri,12.8
1207,2013-02-07,Partito Democratico,27.8
1207,2013-02-07,Forza Italia,20.0
1207,2013-02-07,Fratelli d'Italia,1.0
1207,2013-02-07,Lega,4.2
1207,2013-02-07,Movimento 5 Stelle,13.1
1207,2013-02-07,Altri,3.5
1208,2013-02-06,Partito Democratico,30.0
1208,2013-02-06,Altri,4.7
1209,2013-02-06,Partito Democratico,29.9
1209,2013-02-06,Forza Italia,21.2
1209,2013-02-06,Fratelli d'Italia,1.5
1209,2013-02-06,Lega,5.2
1209,2013-02-06,Movimento 5 Stelle,16.4
1209,2013-02-06,Altri,7.4
1210,2013-02-05,Partito Democratico,30.2
1210,2013-02-05,Fratelli d'Italia,0.8
1210,2013-02-05,Lega,4.8
1210,2013-02-05,Movimento 5 Stelle,14.5
1210,2013-02-05,Altri,8.4
1211,2013-02-04,Partito Democratico,27.9
1211,2013-02-04,Forza Italia,19.0
1211,2013-02-04,Fratelli d'Italia,2.8
1211,2013-02-04,Lega,5.7
1211,2013-02-04,Movimento 5 Stelle,11.2
1211,2013-02-04,Altri,15.5
1212,2013-02-04,Partito Democratico,31.0
1212,2013-02-04,Forza Italia,20.2
1212,2013-02-04,Fratelli d'Italia,1.5
1212,2013-02-04,Lega,5.8
1212,2013-02-04,Movimento 5 Stelle,13.9
1212,2013-02-04,Altri,15.1
1213,2013-02-03,Partito Democratico,29.3
1213,2013-02-03,Forza Italia,18.5
1213,2013-02-03,Fratelli d'Italia,2.0
1213,2013-02-03,Lega,5.1
1213,2013-02-03,Movimento 5 Stelle,15.1
1213,2013-02-03,Altri,12.5
1214,2013-02-01,Forza Italia,19.1
1214,2013-02-01,Fratelli d'Italia,2.0
1214,2013-02-01,Lega,4.9
1214,2013-02-01,Altri,1.6
1216,2013-02-01,Partito Democratico,28.0
1216,2013-02-01,Forza Italia,19.3
1216,2013-02-01,Fratelli d'Italia,1.4
1216,2013-02-01,Lega,4.9
1216,2013-02-01,Movimento 5 Stelle,18.0
1216,2013-02-01,Altri,9.4
1217,2013-01-31,Partito Democratico,31.5
1217,2013-01-31,Lega,7.0
1217,2013-01-31,Altri,4.5
1218,2013-01-31,Partito Democratico,30.5
1218,2013-01-31,Altri,4.9
1219,2013-01-29,Partito Democratico,30.8
1219,2013-01-29,Forza Italia,18.5
1219,2013-01-29,Fratelli d'Italia,1.5
1219,2013-01-29,Lega,4.9
1219,2013-01-29,Movimento 5 Stelle,13.6
1219,2013-01-29,Altri,8.1
1221,2013-01-29,Partito Democratico,29.5
1221,2013-01-29,Forza Italia,22.2
1221,2013-01-29,Fratelli d'Italia,1.8
1221,2013-01-29,Lega,5.5
1221,2013-01-29,Movimento 5 Stelle,13.1
1221,2013-01-29,Altri,12.4
1222,2013-01-29,Partito Democratico,30.7
1222,2013-01-29,Fratelli d'Italia,0.7
1222,2013-01-29,Lega,4.7
1222,2013-01-29,Movimento 5 Stelle,13.5
1222,2013-01-29,Altri,12.3
1223,2013-01-28,Partito Democratico,36.2
1223,2013-01-28,Lega,27.5
1223,2013-01-28,Movimento 5 Stelle,13.0
1223,2013-01-28,Altri,3.2
1224,2013-01-28,Partito Democratico,38.7
1224,2013-01-28,Lega,27.5
1224,2013-01-28,Movimento 5 Stelle,12.3
1224,2013-01-28,Altri,2.9
1225,2013-01-28,Partito Democratico,37.3
1225,2013-01-28,Lega,29.5
1225,2013-01-28,Movimento 5 Stelle,11.8
1225,2013-01-28,Altri,2.1
1226,2013-01-28,Partito Democratico,33.6
1226,2013-01-28,Lega,31.7
1226,2013-01-28,Movimento 5 Stelle,12.1
1226,2013-01-28,Altri,2.3
1227,2013-01-28,Partito Democratico,31.3
1227,2013-01-28,Lega,33.5
1227,2013-01-28,Movimento 5 Stelle,12.8
1227,2013-01-28,Altri,3.5
1228,2013-01-28,Partito Democratico,26.7
1228,2013-01-28,Lega,32.5
1228,2013-01-28,Movimento 5 Stelle,16.7
1228,2013-01-28,Altri,2.4
1229,2013-01-28,Partito Democratico,34.4
1229,2013-01-28,Lega,34.4
1229,2013-01-28,Movimento 5 Stelle,9.8
1229,2013-01-28,Altri,3.3
1230,2013-01-27,Partito Democratico,29.6
1230,2013-01-27,Forza Italia,18.3
1230,2013-01-27,Fratelli d'Italia,2.1
1230,2013-01-27,Lega,5.0
1230,2013-01-27,Movimento 5 Stelle,15.0
1230,2013-01-27,Altri,12.8
1231,2013-01-25,Partito Democratico,27.9
1231,2013-01-25,Fratelli d'Italia,2.8
1231,2013-01-25,Lega,5.7
1231,2013-01-25,Movimento 5 Stelle,11.2
1231,2013-01-25,Altri,6.5
1232,2013-01-25,Partito Democratico,29.4
1232,2013-01-25,Forza Italia,17.2
1232,2013-01-25,Fratelli d'Italia,1.5
1232,2013-01-25,Lega,5.3
1232,2013-01-25,Movimento 5 Stelle,17.2
1232,2013-01-25,Altri,10.5
1233,2013-01-24,Forza Italia,3.6
1233,2013-01-24,Fratelli d'Italia,0.6
1233,2013-01-24,Lega,-0.1
1233,2013-01-24,Altri,1.1
1234,2013-01-24,Forza Italia,18.5
1234,2013-01-24,Fratelli d'Italia,1.1
1234,2013-01-24,Lega,4.9
1234,2013-01-24,Altri,2.8
1235,2013-01-23,Partito Democratico,32.0
1235,2013-01-23,Altri,7.0
1236,2013-01-22,Partito Democratico,28.2
1236,2013-01-22,Fratelli d'Italia,2.2
1236,2013-01-22,Lega,6.1
1236,2013-01-22,Movimento 5 Stelle,10.9
1236,2013-01-22,Altri,15.8
1237,2013-01-22,Partito Democratico,31.8
1237,2013-01-22,Fratelli d'Italia,0.9
1237,2013-01-22,Lega,4.7
1237,2013-01-22,Movimento 5 Stelle,12.8
1237,2013-01-22,Altri,4.6
1238,2013-01-21,Partito Democratico,27.2
1238,2013-01-21,Forza Italia,20.1
1238,2013-01-21,Fratelli d'Italia,2.0
1238,2013-01-21,Lega,6.4
1238,2013-01-21,Movimento 5 Stelle,10.7
1238,2013-01-21,Altri,15.5
1239,2013-01-18,Partito Democratico,28.8
1239,2013-01-18,Fratelli d'Italia,1.5
1239,2013-01-18,Lega,5.4
1239,2013-01-18,Movimento 5 Stelle,16.8
1239,2013-01-18,Altri,38.3
1240,2013-01-17,Partito Democratico,30.9
1240,2013-01-17,Forza Italia,20.2
1240,2013-01-17,Fratelli d'Italia,1.1
1240,2013-01-17,Lega,4.6
1240,2013-01-17,Altri,9.1
1241,2013-01-16,Partito Democratico,32.5
1241,2013-01-16,Forza Italia,16.0
1241,2013-01-16,Fratelli d'Italia,2.0
1241,2013-01-16,Lega,6.0
1241,2013-01-16,Movimento 5 Stelle,10.0
1241,2013-01-16,Altri,6.0
1242,2013-01-16,Partito Democratico,31.0
1242,2013-01-16,Altri,5.5
1243,2013-01-15,Partito Democratico,32.8
1243,2013-01-15,Fratelli d'Italia,2.3
1243,2013-01-15,Lega,5.5
1243,2013-01-15,Movimento 5 Stelle,10.5
1243,2013-01-15,Altri,17.5
1244,2013-01-15,Partito Democratico,32.4
1244,2013-01-15,Fratelli d'Italia,1.1
1244,2013-01-15,Alleanza Verdi Sinistra,4.1
1244,2013-01-15,Lega,5.0
1244,2013-01-15,Movimento 5 Stelle,12.1
1244,2013-01-15,Altri,5.2
1245,2013-01-11,Partito Democratico,29.8
1245,2013-01-11,Fratelli d'Italia,1.5
1245,2013-01-11,Lega,6.1
1245,2013-01-11,Movimento 5 Stelle,15.9
1245,2013-01-11,Altri,36.6
1246,2013-01-10,Partito Democratico,33.4
1246,2013-01-10,Fratelli d'Italia,1.8
1246,2013-01-10,Lega,5.7
1246,2013-01-10,Movimento 5 Stelle,12.3
1246,2013-01-10,Altri,8.4
1247,2013-01-09,Partito Democratico,31.0
1247,2013-01-09,Altri,7.0
1248,2013-01-09,Partito Democratico,41.0
1248,2013-01-09,Forza Italia,29.0
1248,2013-01-09,Movimento 5 Stelle,10.0
1248,2013-01-09,Altri,6.0
1249,2012-12-21,Partito Democratico,35.3
1249,2012-12-21,Forza Italia,17.5
1249,2012-12-21,Lega,6.2
1249,2012-12-21,Movimento 5 Stelle,17.6
1249,2012-12-21,Altri,10.5
1250,2012-12-21,Partito Democratico,30.1
1250,2012-12-21,Forza Italia,15.8
1250,2012-12-21,Lega,6.2
1250,2012-12-21,Movimento 5 Stelle,18.5
1250,2012-12-21,Altri,16.5
1251,2012-12-20,Partito Democratico,28.7
1251,2012-12-20,Forza Italia,14.5
1251,2012-12-20,Alleanza Verdi Sinistra,1.9
1251,2012-12-20,Lega,7.5
1251,2012-12-20,Movimento 5 Stelle,13.1
1251,2012-12-20,Italia Viva,1.6
1251,2012-12-20,Altri,2.3
1252,2012-12-19,Partito Democratico,29.0
1252,2012-12-19,Forza Italia,18.3
1252,2012-12-19,Lega,6.8
1252,2012-12-19,Movimento 5 Stelle,17.0
1252,2012-12-19,Altri,12.8
1253,2012-12-18,Partito Democratico,32.9
1253,2012-12-18,Forza Italia,16.0
1253,2012-12-18,Lega,5.8
1253,2012-12-18,Movimento 5 Stelle,16.6
1253,2012-12-18,Altri,1.2
1254,2012-12-14,Partito Democratico,29.4
1254,2012-12-14,Forza Italia,15.6
1254,2012-12-14,Lega,7.3
1254,2012-12-14,Movimento 5 Stelle,13.5
1254,2012-12-14,Italia Viva,2.0
1254,2012-12-14,Altri,2.0
1255,2012-12-14,Partito Democratico,31.1
1255,2012-12-14,Forza Italia,16.5
1255,2012-12-14,Lega,6.4
1255,2012-12-14,Movimento 5 Stelle,19.0
1255,2012-12-14,Altri,12.5
1256,2012-12-12,Partito Democratico,33.5
1256,2012-12-12,Altri,11.5
1257,2012-12-12,Partito Democratico,33.1
1257,2012-12-12,Forza Italia,16.3
1257,2012-12-12,Lega,5.9
1257,2012-12-12,Movimento 5 Stelle,18.2
1257,2012-12-12,Altri,3.9
1258,2012-12-11,Partito Democratico,32.2
1258,2012-12-11,Forza Italia,16.3
1258,2012-12-11,Lega,6.4
1258,2012-12-11,Movimento 5 Stelle,17.1
1258,2012-12-11,Altri,0.7
1259,2012-12-07,Partito Democratico,29.1
1259,2012-12-07,Forza Italia,15.0
1259,2012-12-07,Lega,7.2
1259,2012-12-07,Movimento 5 Stelle,14.0
1259,2012-12-07,Italia Viva,1.7
1259,2012-12-07,Altri,2.3
1260,2012-12-07,Partito Democratico,30.3
1260,2012-12-07,Forza Italia,13.8
1260,2012-12-07,Lega,6.0
1260,2012-12-07,Movimento 5 Stelle,19.7
1260,2012-12-07,Altri,15.5
1261,2012-12-04,Partito Democratico,34.6
1261,2012-12-04,Forza Italia,15.2
1261,2012-12-04,Lega,6.3
1261,2012-12-04,Movimento 5 Stelle,16.3
1261,2012-12-04,Altri,0.6
1262,2012-11-30,Partito Democratico,30.7
1262,2012-11-30,Lega,7.8
1262,2012-11-30,Movimento 5 Stelle,14.7
1262,2012-11-30,Italia Viva,2.2
1262,2012-11-30,Altri,2.0
1263,2012-11-30,Partito Democratico,30.6
1263,2012-11-30,Lega,6.8
1263,2012-11-30,Movimento 5 Stelle,17.5
1263,2012-11-30,Altri,29.1
1264,2012-11-30,Partito Democratico,29.7
1264,2012-11-30,Forza Italia,16.1
1264,2012-11-30,Lega,6.0
1264,2012-11-30,Movimento 5 Stelle,18.3
1264,2012-11-30,Altri,6.6
1265,2012-11-30,Partito Democratico,30.0
1265,2012-11-30,Forza Italia,14.3
1265,2012-11-30,Lega,6.1
1265,2012-11-30,Movimento 5 Stelle,19.5
1265,2012-11-30,Altri,20.4
1266,2012-11-29,Partito Democratico,30.1
1266,2012-11-29,Forza Italia,17.2
1266,2012-11-29,Lega,7.6
1266,2012-11-29,Movimento 5 Stelle,15.1
1266,2012-11-29,Altri,10.4
1267,2012-11-28,Partito Democratico,33.0
1267,2012-11-28,Forza Italia,14.0
1267,2012-11-28,Alleanza Verdi Sinistra,8.0
1267,2012-11-28,Lega,5.5
1267,2012-11-28,Movimento 5 Stelle,19.0
1267,2012-11-28,Italia Viva,2.5
1267,2012-11-28,Altri,4.0
1268,2012-11-27,Partito Democratico,30.3
1268,2012-11-27,Lega,6.8
1268,2012-11-27,Movimento 5 Stelle,17.3
1268,2012-11-27,Altri,12.4
1269,2012-11-23,Partito Democratico,26.7
1269,2012-11-23,Forza Italia,15.3
1269,2012-11-23,Lega,6.2
1269,2012-11-23,Movimento 5 Stelle,21.1
1269,2012-11-23,Altri,19.4
1270,2012-11-23,Partito Democratico,28.2
1270,2012-11-23,Forza Italia,16.9
1270,2012-11-23,Alleanza Verdi Sinistra,8.3
1270,2012-11-23,Lega,7.7
1270,2012-11-23,Movimento 5 Stelle,15.3
1270,2012-11-23,Italia Viva,2.9
1270,2012-11-23,Altri,2.0
1271,2012-11-20,Partito Democratico,29.0
1271,2012-11-20,Forza Italia,13.0
1271,2012-11-20,Alleanza Verdi Sinistra,3.0
1271,2012-11-20,Lega,5.0
1271,2012-11-20,Movimento 5 Stelle,18.0
1271,2012-11-20,Italia Viva,3.0
1271,2012-11-20,Altri,20.0
1272,2012-11-20,Partito Democratico,29.8
1272,2012-11-20,Forza Italia,16.7
1272,2012-11-20,Lega,6.5
1272,2012-11-20,Movimento 5 Stelle,17.1
1272,2012-11-20,Altri,12.5
1273,2012-11-16,Partito Democratico,28.1
1273,2012-11-16,Forza Italia,15.8
1273,2012-11-16,Alleanza Verdi Sinistra,5.7
1273,2012-11-16,Lega,8.1
1273,2012-11-16,Movimento 5 Stelle,15.8
1273,2012-11-16,Italia Viva,3.1
1273,2012-11-16,Altri,1.8
1274,2012-11-16,Partito Democratico,26.2
1274,2012-11-16,Forza Italia,15.0
1274,2012-11-16,Lega,6.3
1274,2012-11-16,Movimento 5 Stelle,20.5
1274,2012-11-16,Altri,27.2
1275,2012-11-13,Partito Democratico,29.3
1275,2012-11-13,Forza Italia,16.3
1275,2012-11-13,Lega,6.3
1275,2012-11-13,Movimento 5 Stelle,17.4
1275,2012-11-13,Altri,12.8
1276,2012-11-09,Partito Democratico,26.0
1276,2012-11-09,Forza Italia,14.7
1276,2012-11-09,Lega,6.3
1276,2012-11-09,Movimento 5 Stelle,21.0
1276,2012-11-09,Altri,20.0
1277,2012-11-08,Partito Democratico,26.6
1277,2012-11-08,Forza Italia,16.4
1277,2012-11-08,Alleanza Verdi Sinistra,7.6
1277,2012-11-08,Lega,8.3
1277,2012-11-08,Movimento 5 Stelle,15.2
1277,2012-11-08,Italia Viva,4.2
1277,2012-11-08,Altri,2.2
1278,2012-11-06,Partito Democratico,29.9
1278,2012-11-06,Forza Italia,15.8
1278,2012-11-06,Lega,6.6
1278,2012-11-06,Movimento 5 Stelle,18.2
1278,2012-11-06,Altri,11.3
1279,2012-11-02,Partito Democratico,27.5
1279,2012-11-02,Forza Italia,16.2
1279,2012-11-02,Lega,7.6
1279,2012-11-02,Movimento 5 Stelle,16.4
1279,2012-11-02,Altri,10.5
1280,2012-10-30,Partito Democratico,29.2
1280,2012-10-30,Lega,6.1
1280,2012-10-30,Movimento 5 Stelle,18.0
1280,2012-10-30,Altri,27.5
1281,2012-10-29,Partito Democratico,27.2
1281,2012-10-29,Forza Italia,15.6
1281,2012-10-29,Alleanza Verdi Sinistra,7.1
1281,2012-10-29,Lega,7.5
1281,2012-10-29,Movimento 5 Stelle,16.6
1281,2012-10-29,Italia Viva,3.9
1281,2012-10-29,Altri,1.9
1282,2012-10-26,Partito Democratico,24.2
1282,2012-10-26,Forza Italia,15.0
1282,2012-10-26,Lega,6.3
1282,2012-10-26,Movimento 5 Stelle,22.0
1282,2012-10-26,Altri,10.4
1283,2012-10-23,Partito Democratico,28.2
1283,2012-10-23,Forza Italia,17.0
1283,2012-10-23,Lega,6.4
1283,2012-10-23,Movimento 5 Stelle,17.7
1283,2012-10-23,Altri,1.0
1284,2012-10-19,Partito Democratico,27.0
1284,2012-10-19,Forza Italia,15.5
1284,2012-10-19,Alleanza Verdi Sinistra,7.4
1284,2012-10-19,Lega,7.4
1284,2012-10-19,Movimento 5 Stelle,14.4
1284,2012-10-19,Italia Viva,4.1
1284,2012-10-19,Altri,2.0
1285,2012-10-19,Partito Democratico,25.7
1285,2012-10-19,Forza Italia,12.4
1285,2012-10-19,Lega,12.2
1285,2012-10-19,Movimento 5 Stelle,22.4
1285,2012-10-19,Italia Viva,3.8
1285,2012-10-19,Altri,10.1
1286,2012-10-17,Partito Democratico,25.2
1286,2012-10-17,Forza Italia,15.1
1286,2012-10-17,Lega,5.8
1286,2012-10-17,Movimento 5 Stelle,19.4
1286,2012-10-17,Altri,20.3
1287,2012-10-16,Partito Democratico,28.1
1287,2012-10-16,Forza Italia,16.8
1287,2012-10-16,Lega,6.2
1287,2012-10-16,Movimento 5 Stelle,17.7
1287,2012-10-16,Altri,12.5
1288,2012-10-15,Partito Democratico,25.9
1288,2012-10-15,Forza Italia,15.9
1288,2012-10-15,Lega,7.1
1288,2012-10-15,Movimento 5 Stelle,14.8
1288,2012-10-15,Italia Viva,4.9
1288,2012-10-15,Altri,2.6
1289,2012-10-09,Partito Democratico,26.5
1289,2012-10-09,Lega,6.4
1289,2012-10-09,Movimento 5 Stelle,17.8
1289,2012-10-09,Altri,5.5
1290,2012-10-08,Partito Democratico,27.1
1290,2012-10-08,Forza Italia,16.9
1290,2012-10-08,Alleanza Verdi Sinistra,5.4
1290,2012-10-08,Lega,7.2
1290,2012-10-08,Movimento 5 Stelle,14.5
1290,2012-10-08,Italia Viva,5.2
1290,2012-10-08,Altri,0.9
1291,2012-10-05,Partito Democratico,25.0
1291,2012-10-05,Forza Italia,15.0
1291,2012-10-05,Lega,5.8
1291,2012-10-05,Movimento 5 Stelle,19.6
1291,2012-10-05,Altri,20.0
1292,2012-10-02,Partito Democratico,25.8
1292,2012-10-02,Lega,5.7
1292,2012-10-02,Movimento 5 Stelle,16.7
1292,2012-10-02,Altri,1.5
1293,2012-09-27,Partito Democratico,27.5
1293,2012-09-27,Forza Italia,17.0
1293,2012-09-27,Lega,5.0
1293,2012-09-27,Movimento 5 Stelle,15.0
1293,2012-09-27,Italia Viva,7.0
1293,2012-09-27,Altri,4.5
1294,2012-09-25,Partito Democratico,25.7
1294,2012-09-25,Lega,5.4
1294,2012-09-25,Movimento 5 Stelle,14.4
1294,2012-09-25,Altri,2.2
1295,2012-09-24,Partito Democratico,39.0
1295,2012-09-24,Alleanza Verdi Sinistra,22.0
1295,2012-09-24,Italia Viva,31.0
1295,2012-09-24,Altri,8.0
1296,2012-09-18,Partito Democratico,25.8
1296,2012-09-18,Lega,5.7
1296,2012-09-18,Movimento 5 Stelle,16.7
1296,2012-09-18,Altri,1.5
1297,2012-09-12,Partito Democratico,26.0
1297,2012-09-12,Forza Italia,20.0
1297,2012-09-12,Lega,6.0
1297,2012-09-12,Movimento 5 Stelle,11.0
1297,2012-09-12,Altri,5.0
1298,2012-09-11,Partito Democratico,26.5
1298,2012-09-11,Lega,5.0
1298,2012-09-11,Movimento 5 Stelle,13.4
1298,2012-09-11,Altri,3.0
1299,2012-09-10,Partito Democratico,24.0
1299,2012-09-10,Lega,5.5
1299,2012-09-10,Movimento 5 Stelle,18.5
1299,2012-09-10,Altri,30.5
1300,2012-08-09,Partito Democratico,27.2
1300,2012-08-09,Forza Italia,17.9
1300,2012-08-09,Alleanza Verdi Sinistra,5.9
1300,2012-08-09,Lega,7.9
1300,2012-08-09,Movimento 5 Stelle,13.0
1300,2012-08-09,Italia Viva,4.8
1300,2012-08-09,Altri,0.8
1301,2012-08-06,Partito Democratico,26.3
1301,2012-08-06,Forza Italia,18.7
1301,2012-08-06,Lega,7.6
1301,2012-08-06,Movimento 5 Stelle,13.9
1301,2012-08-06,Altri,0.8
1302,2012-07-31,Partito Democratico,27.9
1302,2012-07-31,Lega,5.1
1302,2012-07-31,Movimento 5 Stelle,16.1
1302,2012-07-31,Altri,0.6
1303,2012-07-26,Partito Democratico,25.7
1303,2012-07-26,Forza Italia,18.3
1303,2012-07-26,Lega,7.5
1303,2012-07-26,Movimento 5 Stelle,12.4
1303,2012-07-26,Italia Viva,4.7
1303,2012-07-26,Altri,12.1
1304,2012-07-24,Partito Democratico,27.3
1304,2012-07-24,Lega,4.8
1304,2012-07-24,Movimento 5 Stelle,16.4
1304,2012-07-24,Altri,0.4
1305,2012-07-18,Partito Democratico,26.7
1305,2012-07-18,Forza Italia,18.0
1305,2012-07-18,Alleanza Verdi Sinistra,5.7
1305,2012-07-18,Lega,7.3
1305,2012-07-18,Movimento 5 Stelle,13.8
1305,2012-07-18,Italia Viva,4.8
1305,2012-07-18,Altri,0.9
1306,2012-07-17,Partito Democratico,25.0
1306,2012-07-17,Forza Italia,18.0
1306,2012-07-17,Lega,5.0
1306,2012-07-17,Movimento 5 Stelle,18.0
1306,2012-07-17,Italia Viva,6.0
1306,2012-07-17,Altri,20.5
1307,2012-07-17,Partito Democratico,26.5
1307,2012-07-17,Forza Italia,20.1
1307,2012-07-17,Lega,5.2
1307,2012-07-17,Movimento 5 Stelle,16.8
1307,2012-07-17,Altri,0.2
1308,2012-07-12,Partito Democratico,26.0
1308,2012-07-12,Forza Italia,16.9
1308,2012-07-12,Alleanza Verdi Sinistra,5.5
1308,2012-07-12,Lega,6.7
1308,2012-07-12,Movimento 5 Stelle,16.2
1308,2012-07-12,Altri,1.0
1309,2012-07-10,Partito Democratico,26.5
1309,2012-07-10,Forza Italia,20.1
1309,2012-07-10,Lega,5.2
1309,2012-07-10,Movimento 5 Stelle,16.8
1309,2012-07-10,Altri,0.2
1310,2012-07-06,Partito Democratico,25.7
1310,2012-07-06,Forza Italia,18.8
1310,2012-07-06,Lega,6.6
1310,2012-07-06,Movimento 5 Stelle,16.8
1310,2012-07-06,Altri,6.6
1311,2012-07-06,Partito Democratico,25.7
1311,2012-07-06,Forza Italia,17.3
1311,2012-07-06,Alleanza Verdi Sinistra,5.7
